param	date	value	month	season	fraction	measurement	metabolite_class
lactose_ratio	2012-03-22	4.444341253462559	03	Spring	ratio	ratio	carbohydrate
lactose_sp	2012-03-22	-0.4827006339109817	03	Spring	extracellular	sp	carbohydrate
mannitol_ratio	2012-03-22	-0.3801456673974676	03	Spring	ratio	ratio	carbohydrate
mannose_bp	2012-03-22	-0.41092081067310876	03	Spring	intracellular	bp	carbohydrate
mannose_ratio	2012-03-22	0.7836609824869537	03	Spring	ratio	ratio	carbohydrate
mannose_sp	2012-03-22	-0.6341729069634847	03	Spring	extracellular	sp	carbohydrate
nitrate_pcparams	2012-03-22	0.8092199786925799	03	Spring	online	pcparams	NA
octadecadienoic acid_snp	2012-03-22	-0.26329599426139044	03	Spring	extracellular	snp	lipid related
octadecan-1-ol_snp	2012-03-22	-0.4344922429718685	03	Spring	extracellular	snp	lipid related
octadecenoic acid_snp	2012-03-22	-0.23373943455624724	03	Spring	extracellular	snp	lipid related
outflow conductivity_pcparams	2012-03-22	-0.35616340251811485	03	Spring	online	pcparams	conductivity
proline_ratio	2012-03-22	-0.020040872524293266	03	Spring	ratio	ratio	amino acid
putrescine_bp	2012-03-22	-0.2972786221341634	03	Spring	intracellular	bp	organonitrogen compound
putrescine_ratio	2012-03-22	-0.7385751538044839	03	Spring	ratio	ratio	organonitrogen compound
serine_ratio	2012-03-22	-0.2996445215563646	03	Spring	ratio	ratio	amino acid
sucrose_ratio	2012-03-22	0.9789550270115118	03	Spring	ratio	ratio	carbohydrate
threonine_ratio	2012-03-22	-0.2491100823425658	03	Spring	ratio	ratio	amino acid
1-monopalmitoylglycerol_bnp	2012-03-28	-0.4177869390609319	03	Spring	intracellular	bnp	lipid related
1-monopalmitoylglycerol_snp	2012-03-28	-0.357083614995054	03	Spring	extracellular	snp	lipid related
1-oleoylglycerol_bnp	2012-03-28	-0.40288943142875683	03	Spring	intracellular	bnp	lipid related
1-oleoylglycerol_snp	2012-03-28	-0.3014858131228619	03	Spring	extracellular	snp	lipid related
2-oleoylglycerol_bnp	2012-03-28	-0.33017310261072236	03	Spring	intracellular	bnp	lipid related
2-oleoylglycerol_ratio	2012-03-28	-0.9489334911109192	03	Spring	ratio	ratio	lipid related
2-oleoylglycerol_snp	2012-03-28	-0.19740990667814684	03	Spring	extracellular	snp	lipid related
alanine_bp	2012-03-28	0.18963607553437942	03	Spring	intracellular	bp	amino acid
alanine_sp	2012-03-28	-0.6282018587026659	03	Spring	extracellular	sp	amino acid
aspartic acid_ratio	2012-03-28	1.018224071923236	03	Spring	ratio	ratio	amino acid
BB1_dry-mass_pcparams	2012-03-28	-0.33773269470644823	03	Spring	online	pcparams	NA
BB1_pH_pcparams	2012-03-28	1.066908077909924	03	Spring	online	pcparams	pH
cellobiose_sp	2012-03-28	-0.43452737964978866	03	Spring	extracellular	sp	carbohydrate
cholesterol_ratio	2012-03-28	-0.4326132590725449	03	Spring	ratio	ratio	lipid related
cholesterol_snp	2012-03-28	-0.27691376269928525	03	Spring	extracellular	snp	lipid related
glutamic acid_ratio	2012-03-28	-0.35233191525748964	03	Spring	ratio	ratio	amino acid
glyceric acid_ratio	2012-03-28	0.9645788586124192	03	Spring	ratio	ratio	lipid related
glycerol 2-phosphate_ratio	2012-03-28	1.7095209808635048	03	Spring	ratio	ratio	lipid related
glycerol_bp	2012-03-28	-0.2583564358243033	03	Spring	intracellular	bp	lipid related
glycerol_sp	2012-03-28	-0.48136955397174797	03	Spring	extracellular	sp	lipid related
glycerol-3-phosphate_ratio	2012-03-28	-0.6342852748705425	03	Spring	ratio	ratio	lipid related
hexadecanoic acid_snp	2012-03-28	-0.22324465416540332	03	Spring	extracellular	snp	lipid related
hexadecenoic acid_snp	2012-03-28	-0.3154547511945571	03	Spring	extracellular	snp	lipid related
lactose_ratio	2012-03-28	1.8971543290210102	03	Spring	ratio	ratio	carbohydrate
lactose_sp	2012-03-28	-0.39552233879007337	03	Spring	extracellular	sp	carbohydrate
mannitol_ratio	2012-03-28	0.430977244786042	03	Spring	ratio	ratio	carbohydrate
mannose_bp	2012-03-28	-0.23532775175651452	03	Spring	intracellular	bp	carbohydrate
mannose_ratio	2012-03-28	0.06255241417959452	03	Spring	ratio	ratio	carbohydrate
mannose_sp	2012-03-28	-0.46018342749062063	03	Spring	extracellular	sp	carbohydrate
nitrate_pcparams	2012-03-28	0.7635490228891627	03	Spring	online	pcparams	NA
octadecadienoic acid_snp	2012-03-28	-0.30597709776009596	03	Spring	extracellular	snp	lipid related
octadecan-1-ol_snp	2012-03-28	-0.1464640530246341	03	Spring	extracellular	snp	lipid related
octadecenoic acid_snp	2012-03-28	-0.24001313878430058	03	Spring	extracellular	snp	lipid related
outflow conductivity_pcparams	2012-03-28	0.25907024573068654	03	Spring	online	pcparams	conductivity
proline_ratio	2012-03-28	0.008497320058404326	03	Spring	ratio	ratio	amino acid
putrescine_bp	2012-03-28	-0.3376195743369386	03	Spring	intracellular	bp	organonitrogen compound
putrescine_ratio	2012-03-28	-0.5361163482759308	03	Spring	ratio	ratio	organonitrogen compound
serine_ratio	2012-03-28	-0.7529333142123401	03	Spring	ratio	ratio	amino acid
sucrose_ratio	2012-03-28	-1.2462399193366325	03	Spring	ratio	ratio	carbohydrate
threonine_ratio	2012-03-28	-0.6038064582187007	03	Spring	ratio	ratio	amino acid
1-monopalmitoylglycerol_bnp	2012-04-04	-0.33595534225142404	04	Spring	intracellular	bnp	lipid related
1-monopalmitoylglycerol_snp	2012-04-04	-0.3848289696650288	04	Spring	extracellular	snp	lipid related
1-oleoylglycerol_bnp	2012-04-04	-0.2901292461098554	04	Spring	intracellular	bnp	lipid related
1-oleoylglycerol_snp	2012-04-04	-0.3346467069715523	04	Spring	extracellular	snp	lipid related
2-oleoylglycerol_bnp	2012-04-04	-0.442777635955016	04	Spring	intracellular	bnp	lipid related
2-oleoylglycerol_ratio	2012-04-04	3.818769524696578	04	Spring	ratio	ratio	lipid related
2-oleoylglycerol_snp	2012-04-04	-0.334400602157831	04	Spring	extracellular	snp	lipid related
alanine_bp	2012-04-04	0.7404058517358524	04	Spring	intracellular	bp	amino acid
alanine_sp	2012-04-04	-1.2293886584670382	04	Spring	extracellular	sp	amino acid
aspartic acid_ratio	2012-04-04	0.50712414588297	04	Spring	ratio	ratio	amino acid
BB1_dry-mass_pcparams	2012-04-04	-0.15990281766360134	04	Spring	online	pcparams	NA
BB1_pH_pcparams	2012-04-04	2.1736090757887525	04	Spring	online	pcparams	pH
cellobiose_sp	2012-04-04	-0.6144528712619435	04	Spring	extracellular	sp	carbohydrate
cholesterol_ratio	2012-04-04	-0.47249814368900356	04	Spring	ratio	ratio	lipid related
cholesterol_snp	2012-04-04	-0.5512919490192263	04	Spring	extracellular	snp	lipid related
glutamic acid_ratio	2012-04-04	1.4469061114450652	04	Spring	ratio	ratio	amino acid
glyceric acid_ratio	2012-04-04	1.4209713675646962	04	Spring	ratio	ratio	lipid related
glycerol 2-phosphate_ratio	2012-04-04	0.9495484960144838	04	Spring	ratio	ratio	lipid related
glycerol_bp	2012-04-04	-0.3512519918870501	04	Spring	intracellular	bp	lipid related
glycerol_sp	2012-04-04	-0.578159679737168	04	Spring	extracellular	sp	lipid related
glycerol-3-phosphate_ratio	2012-04-04	-0.6832768302451908	04	Spring	ratio	ratio	lipid related
hexadecanoic acid_snp	2012-04-04	-0.2977271272298882	04	Spring	extracellular	snp	lipid related
hexadecenoic acid_snp	2012-04-04	-0.438779233700895	04	Spring	extracellular	snp	lipid related
lactose_ratio	2012-04-04	2.8186235593551063	04	Spring	ratio	ratio	carbohydrate
lactose_sp	2012-04-04	-0.49719935797457354	04	Spring	extracellular	sp	carbohydrate
mannitol_ratio	2012-04-04	-0.5064835991328867	04	Spring	ratio	ratio	carbohydrate
mannose_bp	2012-04-04	-0.6024078618310029	04	Spring	intracellular	bp	carbohydrate
mannose_ratio	2012-04-04	-0.7333348113498912	04	Spring	ratio	ratio	carbohydrate
mannose_sp	2012-04-04	-0.5995474466295173	04	Spring	extracellular	sp	carbohydrate
nitrate_pcparams	2012-04-04	-0.27341548808341376	04	Spring	online	pcparams	NA
octadecadienoic acid_snp	2012-04-04	-0.3241544370083646	04	Spring	extracellular	snp	lipid related
octadecan-1-ol_snp	2012-04-04	-0.4344922429718685	04	Spring	extracellular	snp	lipid related
octadecenoic acid_snp	2012-04-04	-0.3040628226862193	04	Spring	extracellular	snp	lipid related
outflow conductivity_pcparams	2012-04-04	0.10083451119015095	04	Spring	online	pcparams	conductivity
proline_ratio	2012-04-04	0.5646342154301538	04	Spring	ratio	ratio	amino acid
putrescine_bp	2012-04-04	-0.13967247109427158	04	Spring	intracellular	bp	organonitrogen compound
putrescine_ratio	2012-04-04	-0.7339516759969975	04	Spring	ratio	ratio	organonitrogen compound
serine_ratio	2012-04-04	-0.060119617584836686	04	Spring	ratio	ratio	amino acid
sucrose_ratio	2012-04-04	-0.13613917503617062	04	Spring	ratio	ratio	carbohydrate
threonine_ratio	2012-04-04	-0.20661367277056017	04	Spring	ratio	ratio	amino acid
1-monopalmitoylglycerol_bnp	2012-04-10	-0.06723764405076235	04	Spring	intracellular	bnp	lipid related
1-monopalmitoylglycerol_snp	2012-04-10	-0.27065451774953336	04	Spring	extracellular	snp	lipid related
1-oleoylglycerol_bnp	2012-04-10	-0.01590532733082437	04	Spring	intracellular	bnp	lipid related
1-oleoylglycerol_snp	2012-04-10	-0.27916328996691	04	Spring	extracellular	snp	lipid related
2-oleoylglycerol_bnp	2012-04-10	-0.1802815389533211	04	Spring	intracellular	bnp	lipid related
2-oleoylglycerol_ratio	2012-04-10	-0.06432920782752352	04	Spring	ratio	ratio	lipid related
2-oleoylglycerol_snp	2012-04-10	-0.22343719758133992	04	Spring	extracellular	snp	lipid related
alanine_bp	2012-04-10	0.24784430776923747	04	Spring	intracellular	bp	amino acid
alanine_sp	2012-04-10	0.08215129185591216	04	Spring	extracellular	sp	amino acid
aspartic acid_ratio	2012-04-10	-0.1721047075148505	04	Spring	ratio	ratio	amino acid
BB1_dry-mass_pcparams	2012-04-10	-0.41717959314041503	04	Spring	online	pcparams	NA
BB1_pH_pcparams	2012-04-10	2.748825140693031	04	Spring	online	pcparams	pH
cellobiose_sp	2012-04-10	-0.30818566524847696	04	Spring	extracellular	sp	carbohydrate
cholesterol_ratio	2012-04-10	-0.1637898225295802	04	Spring	ratio	ratio	lipid related
cholesterol_snp	2012-04-10	-0.1972408134419684	04	Spring	extracellular	snp	lipid related
glutamic acid_ratio	2012-04-10	-0.667321600687582	04	Spring	ratio	ratio	amino acid
glyceric acid_ratio	2012-04-10	-0.007225346750108013	04	Spring	ratio	ratio	lipid related
glycerol 2-phosphate_ratio	2012-04-10	-0.7139760561473061	04	Spring	ratio	ratio	lipid related
glycerol_bp	2012-04-10	-0.30133655862285424	04	Spring	intracellular	bp	lipid related
glycerol_sp	2012-04-10	-0.27627675150992964	04	Spring	extracellular	sp	lipid related
glycerol-3-phosphate_ratio	2012-04-10	3.9824519515703023	04	Spring	ratio	ratio	lipid related
hexadecanoic acid_snp	2012-04-10	0.0060166186170749845	04	Spring	extracellular	snp	lipid related
hexadecenoic acid_snp	2012-04-10	-0.3452446050114267	04	Spring	extracellular	snp	lipid related
lactose_ratio	2012-04-10	0.7100494703902577	04	Spring	ratio	ratio	carbohydrate
lactose_sp	2012-04-10	-0.3077477617592334	04	Spring	extracellular	sp	carbohydrate
mannitol_ratio	2012-04-10	-0.6558840052205298	04	Spring	ratio	ratio	carbohydrate
mannose_bp	2012-04-10	-0.35123655946318133	04	Spring	intracellular	bp	carbohydrate
mannose_ratio	2012-04-10	0.11708256174296192	04	Spring	ratio	ratio	carbohydrate
mannose_sp	2012-04-10	-0.46454729022227587	04	Spring	extracellular	sp	carbohydrate
nitrate_pcparams	2012-04-10	-0.8078602765541099	04	Spring	online	pcparams	NA
octadecadienoic acid_snp	2012-04-10	-0.2197201124419949	04	Spring	extracellular	snp	lipid related
octadecan-1-ol_snp	2012-04-10	0.0402440506361959	04	Spring	extracellular	snp	lipid related
octadecenoic acid_snp	2012-04-10	-0.16023839578102006	04	Spring	extracellular	snp	lipid related
outflow conductivity_pcparams	2012-04-10	-1.0994156180160841	04	Spring	online	pcparams	conductivity
proline_ratio	2012-04-10	-0.8453957148972572	04	Spring	ratio	ratio	amino acid
putrescine_bp	2012-04-10	-0.3784015456970437	04	Spring	intracellular	bp	organonitrogen compound
putrescine_ratio	2012-04-10	-1.0363333091011229	04	Spring	ratio	ratio	organonitrogen compound
serine_ratio	2012-04-10	-0.3450554271088395	04	Spring	ratio	ratio	amino acid
sucrose_ratio	2012-04-10	-0.9662406597923121	04	Spring	ratio	ratio	carbohydrate
threonine_ratio	2012-04-10	-0.5320507256349495	04	Spring	ratio	ratio	amino acid
1-monopalmitoylglycerol_bnp	2012-04-17	-0.2262744407516188	04	Spring	intracellular	bnp	lipid related
1-monopalmitoylglycerol_snp	2012-04-17	-0.2911001201458562	04	Spring	extracellular	snp	lipid related
1-oleoylglycerol_bnp	2012-04-17	-0.189844431624421	04	Spring	intracellular	bnp	lipid related
1-oleoylglycerol_snp	2012-04-17	-0.34803375876848475	04	Spring	extracellular	snp	lipid related
2-oleoylglycerol_bnp	2012-04-17	-0.3352425541744813	04	Spring	intracellular	bnp	lipid related
2-oleoylglycerol_ratio	2012-04-17	0.7247789089091257	04	Spring	ratio	ratio	lipid related
2-oleoylglycerol_snp	2012-04-17	-0.3175333883759976	04	Spring	extracellular	snp	lipid related
alanine_bp	2012-04-17	-0.7963670024914732	04	Spring	intracellular	bp	amino acid
alanine_sp	2012-04-17	-0.5542100969921436	04	Spring	extracellular	sp	amino acid
aspartic acid_ratio	2012-04-17	-0.18029216946481053	04	Spring	ratio	ratio	amino acid
BB1_dry-mass_pcparams	2012-04-17	-0.4172271619757088	04	Spring	online	pcparams	NA
BB1_pH_pcparams	2012-04-17	1.0179631460060843	04	Spring	online	pcparams	pH
cellobiose_sp	2012-04-17	-0.2680890989747982	04	Spring	extracellular	sp	carbohydrate
cholesterol_ratio	2012-04-17	0.1665613387807977	04	Spring	ratio	ratio	lipid related
cholesterol_snp	2012-04-17	-0.5351958221666469	04	Spring	extracellular	snp	lipid related
glutamic acid_ratio	2012-04-17	-0.1955365972483936	04	Spring	ratio	ratio	amino acid
glyceric acid_ratio	2012-04-17	0.5968632112821923	04	Spring	ratio	ratio	lipid related
glycerol 2-phosphate_ratio	2012-04-17	-0.2624129773924461	04	Spring	ratio	ratio	lipid related
glycerol_bp	2012-04-17	-0.3539491027053698	04	Spring	intracellular	bp	lipid related
glycerol_sp	2012-04-17	-0.3449328163345587	04	Spring	extracellular	sp	lipid related
glycerol-3-phosphate_ratio	2012-04-17	-0.19512919926236985	04	Spring	ratio	ratio	lipid related
hexadecanoic acid_snp	2012-04-17	-0.2984460864757401	04	Spring	extracellular	snp	lipid related
hexadecenoic acid_snp	2012-04-17	-0.32929947804452203	04	Spring	extracellular	snp	lipid related
lactose_ratio	2012-04-17	-0.2863696104692693	04	Spring	ratio	ratio	carbohydrate
lactose_sp	2012-04-17	-0.27627399484769993	04	Spring	extracellular	sp	carbohydrate
mannitol_ratio	2012-04-17	-0.3844297007264065	04	Spring	ratio	ratio	carbohydrate
mannose_bp	2012-04-17	-0.7264589843245983	04	Spring	intracellular	bp	carbohydrate
mannose_ratio	2012-04-17	-0.2911698138260397	04	Spring	ratio	ratio	carbohydrate
mannose_sp	2012-04-17	-0.4977963535594803	04	Spring	extracellular	sp	carbohydrate
nitrate_pcparams	2012-04-17	1.6263581170547063	04	Spring	online	pcparams	NA
octadecadienoic acid_snp	2012-04-17	-0.3417512953285273	04	Spring	extracellular	snp	lipid related
octadecan-1-ol_snp	2012-04-17	-0.24884321727995407	04	Spring	extracellular	snp	lipid related
octadecenoic acid_snp	2012-04-17	-0.3398765152036025	04	Spring	extracellular	snp	lipid related
outflow conductivity_pcparams	2012-04-17	0.08966450869870678	04	Spring	online	pcparams	conductivity
proline_ratio	2012-04-17	-0.3724570492792076	04	Spring	ratio	ratio	amino acid
putrescine_bp	2012-04-17	-0.29925810227321836	04	Spring	intracellular	bp	organonitrogen compound
putrescine_ratio	2012-04-17	-0.421929929382289	04	Spring	ratio	ratio	organonitrogen compound
serine_ratio	2012-04-17	-0.3606380724376399	04	Spring	ratio	ratio	amino acid
sucrose_ratio	2012-04-17	-0.138775669595391	04	Spring	ratio	ratio	carbohydrate
threonine_ratio	2012-04-17	-0.3774960583222533	04	Spring	ratio	ratio	amino acid
1-monopalmitoylglycerol_bnp	2012-04-25	0.09393035805613746	04	Spring	intracellular	bnp	lipid related
1-monopalmitoylglycerol_snp	2012-04-25	0.23562359718936773	04	Spring	extracellular	snp	lipid related
1-oleoylglycerol_bnp	2012-04-25	0.20020179036268138	04	Spring	intracellular	bnp	lipid related
1-oleoylglycerol_snp	2012-04-25	0.2298211983942309	04	Spring	extracellular	snp	lipid related
2-oleoylglycerol_bnp	2012-04-25	0.41212365092831343	04	Spring	intracellular	bnp	lipid related
2-oleoylglycerol_ratio	2012-04-25	-0.07365837432557816	04	Spring	ratio	ratio	lipid related
2-oleoylglycerol_snp	2012-04-25	0.05601995798270758	04	Spring	extracellular	snp	lipid related
alanine_bp	2012-04-25	-0.9407960225632003	04	Spring	intracellular	bp	amino acid
alanine_sp	2012-04-25	-0.45238430273288527	04	Spring	extracellular	sp	amino acid
aspartic acid_ratio	2012-04-25	-0.18352512157502604	04	Spring	ratio	ratio	amino acid
BB1_dry-mass_pcparams	2012-04-25	-0.41669751608919486	04	Spring	online	pcparams	NA
BB1_pH_pcparams	2012-04-25	1.2422927898913734	04	Spring	online	pcparams	pH
cellobiose_sp	2012-04-25	-0.008689156857474505	04	Spring	extracellular	sp	carbohydrate
cholesterol_ratio	2012-04-25	-0.3221143592005133	04	Spring	ratio	ratio	lipid related
cholesterol_snp	2012-04-25	0.25113817246670944	04	Spring	extracellular	snp	lipid related
glutamic acid_ratio	2012-04-25	0.037827887467757615	04	Spring	ratio	ratio	amino acid
glyceric acid_ratio	2012-04-25	3.087997227297501	04	Spring	ratio	ratio	lipid related
glycerol 2-phosphate_ratio	2012-04-25	-0.04893866987038835	04	Spring	ratio	ratio	lipid related
glycerol_bp	2012-04-25	-0.03941941241253127	04	Spring	intracellular	bp	lipid related
glycerol_sp	2012-04-25	0.3171079462263737	04	Spring	extracellular	sp	lipid related
glycerol-3-phosphate_ratio	2012-04-25	4.912682721681708	04	Spring	ratio	ratio	lipid related
hexadecanoic acid_snp	2012-04-25	0.7304246992948189	04	Spring	extracellular	snp	lipid related
hexadecenoic acid_snp	2012-04-25	0.42404570473049796	04	Spring	extracellular	snp	lipid related
lactose_ratio	2012-04-25	-0.30523465678590334	04	Spring	ratio	ratio	carbohydrate
lactose_sp	2012-04-25	-0.062237993155116765	04	Spring	extracellular	sp	carbohydrate
mannitol_ratio	2012-04-25	-0.5296092743675973	04	Spring	ratio	ratio	carbohydrate
mannose_bp	2012-04-25	-0.328053109440038	04	Spring	intracellular	bp	carbohydrate
mannose_ratio	2012-04-25	-0.4744615065332294	04	Spring	ratio	ratio	carbohydrate
mannose_sp	2012-04-25	0.09275362975811105	04	Spring	extracellular	sp	carbohydrate
nitrate_pcparams	2012-04-25	0.531243585853108	04	Spring	online	pcparams	NA
octadecadienoic acid_snp	2012-04-25	1.2961098105542161	04	Spring	extracellular	snp	lipid related
octadecan-1-ol_snp	2012-04-25	0.5344682915081256	04	Spring	extracellular	snp	lipid related
octadecenoic acid_snp	2012-04-25	0.7314463674811363	04	Spring	extracellular	snp	lipid related
outflow conductivity_pcparams	2012-04-25	-1.917955774565619	04	Spring	online	pcparams	conductivity
proline_ratio	2012-04-25	0.053661952540382446	04	Spring	ratio	ratio	amino acid
putrescine_bp	2012-04-25	-0.40851573687653187	04	Spring	intracellular	bp	organonitrogen compound
putrescine_ratio	2012-04-25	-0.5806133688226429	04	Spring	ratio	ratio	organonitrogen compound
serine_ratio	2012-04-25	-0.4146483235437582	04	Spring	ratio	ratio	amino acid
sucrose_ratio	2012-04-25	0.32935181929133284	04	Spring	ratio	ratio	carbohydrate
threonine_ratio	2012-04-25	-0.2952149034320234	04	Spring	ratio	ratio	amino acid
1-monopalmitoylglycerol_bnp	2012-05-03	0.15475260858545664	05	Spring	intracellular	bnp	lipid related
1-monopalmitoylglycerol_snp	2012-05-03	-0.22464665966940825	05	Spring	extracellular	snp	lipid related
1-oleoylglycerol_bnp	2012-05-03	0.29951660511563094	05	Spring	intracellular	bnp	lipid related
1-oleoylglycerol_snp	2012-05-03	-0.25249593197407877	05	Spring	extracellular	snp	lipid related
2-oleoylglycerol_bnp	2012-05-03	-0.029755097290659057	05	Spring	intracellular	bnp	lipid related
2-oleoylglycerol_ratio	2012-05-03	-0.2525985622328142	05	Spring	ratio	ratio	lipid related
2-oleoylglycerol_snp	2012-05-03	-0.17117418272964943	05	Spring	extracellular	snp	lipid related
alanine_bp	2012-05-03	-0.2186614969072224	05	Spring	intracellular	bp	amino acid
alanine_sp	2012-05-03	-0.5427126228044256	05	Spring	extracellular	sp	amino acid
aspartic acid_ratio	2012-05-03	-0.2314191970402397	05	Spring	ratio	ratio	amino acid
BB1_dry-mass_pcparams	2012-05-03	-0.41654704852661817	05	Spring	online	pcparams	NA
BB1_pH_pcparams	2012-05-03	2.0697406337241615	05	Spring	online	pcparams	pH
cellobiose_sp	2012-05-03	-0.4485998264681444	05	Spring	extracellular	sp	carbohydrate
cholesterol_ratio	2012-05-03	-0.18483126071894596	05	Spring	ratio	ratio	lipid related
cholesterol_snp	2012-05-03	-0.46089940927234135	05	Spring	extracellular	snp	lipid related
glutamic acid_ratio	2012-05-03	-0.12995713336081005	05	Spring	ratio	ratio	amino acid
glyceric acid_ratio	2012-05-03	-0.23858690871795343	05	Spring	ratio	ratio	lipid related
glycerol 2-phosphate_ratio	2012-05-03	5.943464855479511	05	Spring	ratio	ratio	lipid related
glycerol_bp	2012-05-03	-0.08814570688499437	05	Spring	intracellular	bp	lipid related
glycerol_sp	2012-05-03	0.04386204053761281	05	Spring	extracellular	sp	lipid related
glycerol-3-phosphate_ratio	2012-05-03	NA	05	Spring	ratio	ratio	lipid related
hexadecanoic acid_snp	2012-05-03	-0.29586138694865566	05	Spring	extracellular	snp	lipid related
hexadecenoic acid_snp	2012-05-03	-0.22123645805872544	05	Spring	extracellular	snp	lipid related
lactose_ratio	2012-05-03	-0.12635409028509262	05	Spring	ratio	ratio	carbohydrate
lactose_sp	2012-05-03	-0.3981092975330619	05	Spring	extracellular	sp	carbohydrate
mannitol_ratio	2012-05-03	1.4377260246715529	05	Spring	ratio	ratio	carbohydrate
mannose_bp	2012-05-03	-0.5019446856538358	05	Spring	intracellular	bp	carbohydrate
mannose_ratio	2012-05-03	-0.20451606631293845	05	Spring	ratio	ratio	carbohydrate
mannose_sp	2012-05-03	-0.5788397798359286	05	Spring	extracellular	sp	carbohydrate
nitrate_pcparams	2012-05-03	1.048052143348309	05	Spring	online	pcparams	NA
octadecadienoic acid_snp	2012-05-03	-0.30216560704335027	05	Spring	extracellular	snp	lipid related
octadecan-1-ol_snp	2012-05-03	-0.3000969483963243	05	Spring	extracellular	snp	lipid related
octadecenoic acid_snp	2012-05-03	-0.27376006500860106	05	Spring	extracellular	snp	lipid related
outflow conductivity_pcparams	2012-05-03	-1.705755555788686	05	Spring	online	pcparams	conductivity
proline_ratio	2012-05-03	-0.24315449906763908	05	Spring	ratio	ratio	amino acid
putrescine_bp	2012-05-03	-0.24787316989608524	05	Spring	intracellular	bp	organonitrogen compound
putrescine_ratio	2012-05-03	-0.25695019355268195	05	Spring	ratio	ratio	organonitrogen compound
serine_ratio	2012-05-03	-0.15325129915667277	05	Spring	ratio	ratio	amino acid
sucrose_ratio	2012-05-03	NA	05	Spring	ratio	ratio	carbohydrate
threonine_ratio	2012-05-03	-0.2109241567340924	05	Spring	ratio	ratio	amino acid
